날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-06-28,쿠팡,1,쿠팡,"HP 2024 15 라이젠5 16GB, 512GB",HP,라이젠5,integrated,16GB,512GB,,,,799000,799000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8099175514&ctag=8099175514&lptag=I24484671869&itemId=24484671869&vendorItemId=90175431639&spec=10305197
2026-06-28,쿠팡,2,쿠팡,레노버 2022 아이디어패드 슬림 1 15AMN7 15.6 라이젠3 라이젠 7000 시리즈,Lenovo,라이젠3,integrated,,,,,,687000,687000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9066984399&ctag=9066984399&lptag=l673872780121&itemId=70171878362&vendorItemId=84281482577&spec=10305197
2026-06-28,쿠팡,3,쿠팡,레노버 LOQ 15ARP10E 83S000E3KR 라이젠7 RTX 4050 16GB 512GB 게이밍 노트북 15.6인치 프리도스 루나그레이 IPS 놋북 랩탑 랩톱 4050 로크,Lenovo,라이젠7,RTX 4050,16GB,512GB,,15.6인치,,1159000,1159000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9386177442&ctag=9386177442&lptag=I27869853078&itemId=27869853078&vendorItemId=94829065603&spec=10305197
2026-06-28,쿠팡,4,쿠팡,에이수스 2025 ROG 플로우 Z13 GZ302EA-RU110W 라이젠 AI 300 64GB 1TB WIN11 2in1 게이밍 노트북 태블릿 13.4인치 터치 IPS,ASUS,,integrated,64GB,1TB,WIN 11 HOME,13.4인치,,3739000,3739000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8605696882&ctag=8605696882&lptag=I24949683881&itemId=24949683881&vendorItemId=91955579250&spec=10305197
2026-06-28,쿠팡,5,쿠팡,HP 2023 빅터스 16 코어i5 인텔 13세대 지포스 RTX 4060,HP,,RTX 4060,,,,,,1349000,1349000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6574835720&ctag=6574835720&lptag=l140225901582&itemId=92150250814&vendorItemId=86149803397&spec=10305197
2026-06-28,쿠팡,6,쿠팡,에이수스 2025 젠북 A14 UX3407QA-SB284W 스냅드래곤 X 16GB 512GB Win11 차세대 AI PC 노트북 랩탑 14인치 가벼운 경량 윈도우11 놋북 휴대용,ASUS,스냅드래곤 X,integrated,16GB,512GB,WIN 11 HOME,14인치,,1497000,1497000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8579806173&ctag=8579806173&lptag=I24867355094&itemId=24867355094&vendorItemId=91874318252&spec=10305197
2026-06-28,쿠팡,7,쿠팡,에이서 2025 프레데터 헬리오스 네오 16 AI 코어Ultra9 지포스 RTX 5070 Ti,Acer,,RTX 5070,,,,,,2909000,2909000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8289883573&ctag=8289883573&lptag=l823861253092&itemId=52289836031&vendorItemId=92909249701&spec=10305197
2026-06-28,쿠팡,8,쿠팡,2024 맥북 Air 13인치 M3 A2681 MAC OS 256GB 16GB 스타라이트,Apple,,integrated,256GB,,,13인치,,1618000,1618000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9570666315&ctag=9570666315&lptag=I28565199043&itemId=28565199043&vendorItemId=95509683701&spec=10305199
2026-06-28,쿠팡,9,쿠팡,레노버 2025 아이디어패드 1 15IJL7 15.6 셀러론 N5100,Lenovo,N5100,integrated,,,,,,399000,399000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5686832325&ctag=5686832325&lptag=l393264128981&itemId=49298113368&vendorItemId=91898552238&spec=10305197
2026-06-28,쿠팡,10,쿠팡,HP 2024 노트북 15 라이젠5 라이젠 7000 시리즈 Radeon,HP,라이젠5,Radeon,,,,,,799000,799000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0987951451&ctag=0987951451&lptag=l187684244269&itemId=48264146798&vendorItemId=90175431639&spec=10305197
2026-06-28,쿠팡,11,쿠팡,삼성 갤럭시북S NT767XCM 8GB 256GB 13인치 노트북 WIN11 Home,삼성전자,,integrated,8GB,256GB,WIN 11 HOME,13인치,,690000,690000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9461296183&ctag=9461296183&lptag=I28153254001&itemId=28153254001&vendorItemId=93571200947&spec=10305199
2026-06-28,쿠팡,12,쿠팡,에이수스 2026 젠북 듀오 14 코어Ultra9 인텔 14세대,ASUS,,integrated,,,,,,3549000,3549000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3297274939&ctag=3297274939&lptag=l932696377214&itemId=73276419936&vendorItemId=94594629809&spec=10305197
2026-06-28,쿠팡,13,쿠팡,에이수스 2025 비보북 16 코어Ultra5,ASUS,,integrated,,,,,,1099000,1099000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5382927838&ctag=5382927838&lptag=l412772684598&itemId=41249876857&vendorItemId=91923824133&spec=10305197
2026-06-28,쿠팡,14,쿠팡,HP 2025 오멘 맥스 16 라이젠 AI 지포스 RTX 5070 Ti,HP,,RTX 5070,,,,,,3450000,3450000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7183761967&ctag=7183761967&lptag=l119352325523&itemId=51235933215&vendorItemId=92505305899&spec=10305197
2026-06-28,쿠팡,15,쿠팡,삼성 노트북 9 Metal 초경량 860g 13인치 i5-7세대 8GB 256GB,삼성전자,I5,integrated,8GB,256GB,,13인치,,399000,399000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9495063720&ctag=9495063720&lptag=I28282546579&itemId=28282546579&vendorItemId=95235534236&spec=10305199
2026-06-28,쿠팡,16,쿠팡,삼성 13인치 슬림형 아티브 풀HD 노트북,삼성전자,,integrated,,,,13인치,,194000,194000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7956342235&ctag=7956342235&lptag=I21982956007&itemId=21982956007&vendorItemId=89030570158&spec=10305199
2026-06-28,쿠팡,17,쿠팡,HP 2026 하이퍼엑스 오멘 15 코어i7 인텔 14세대 지포스 RTX 5060,HP,,RTX 5060,,,,,,2088990,2088990,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3893274159&ctag=3893274159&lptag=l607534582742&itemId=75246743805&vendorItemId=94616868043&spec=10305197
2026-06-28,쿠팡,18,쿠팡,LG전자 2024 그램 Pro 16 코어Ultra5,LG전자,,integrated,,,,,,2034230,2034230,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8971715902&ctag=8971715902&lptag=l026721188660&itemId=18280760166&vendorItemId=88148892306&spec=10305197
2026-06-28,쿠팡,19,쿠팡,에이수스 2025 TUF 게이밍 A14 라이젠7 지포스 RTX 5060,ASUS,라이젠7,RTX 5060,,,,,,2399000,2399000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8281538159&ctag=8281538159&lptag=l226122985081&itemId=50218198622&vendorItemId=92796439383&spec=10305197
2026-06-28,쿠팡,20,쿠팡,레노버 2025 아이디어패드 슬림 3 15ARP10 라이젠5 라이젠 7000 시리즈,Lenovo,라이젠5,integrated,,,,,,639000,639000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7085074269&ctag=7085074269&lptag=l222883456448&itemId=56282844483&vendorItemId=92260671779&spec=10305197
2026-06-28,쿠팡,21,쿠팡,에이수스 2026 ROG 제피러스 G14 코어Ultra9 인텔 14세대 지포스 RTX 5070,ASUS,,RTX 5070,,,,,,5029000,5029000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5891010482&ctag=5891010482&lptag=l098232723221&itemId=83273910222&vendorItemId=95284093573&spec=10305197
2026-06-28,쿠팡,22,쿠팡,에이서 2025 프레데터 헬리오스 네오 16S AI 코어Ultra9 지포스 RTX 5060,Acer,,RTX 5060,,,,,,2499000,2499000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9489052475&ctag=9489052475&lptag=l462387208902&itemId=60290237884&vendorItemId=92986077906&spec=10305197
2026-06-28,쿠팡,23,쿠팡,LG전자 2025 그램 Pro AI 17 WQXGA 코어Ultra5 애로우레이크,LG전자,,integrated,,,,,,1889000,1889000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5883124253&ctag=5883124253&lptag=l236028324265&itemId=46236022853&vendorItemId=91672792975&spec=10305197
2026-06-28,쿠팡,24,쿠팡,에이수스 2026 ROG 제피러스 G16 코어Ultra9 인텔 14세대 지포스 RTX 5070,ASUS,,RTX 5070,,,,,,5297000,5297000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5992073362&ctag=5992073362&lptag=l835726182134&itemId=83213578641&vendorItemId=95289448235&spec=10305197
2026-06-28,쿠팡,25,쿠팡,LG 15인치 광시야각 사무용 인강용 문서작업용 노트북 [ i5 램8G SSD128G ],LG전자,I5,integrated,,,,15인치,,194000,194000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7956172085&ctag=7956172085&lptag=I21982159661&itemId=21982159661&vendorItemId=89029786725&spec=10305199
2026-06-28,쿠팡,26,쿠팡,HP 2024 자비스 AI 노트북 15.6 코어 울트라 5-125H 인텔 14세대,HP,,integrated,,,,,,999000,999000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0887409683&ctag=0887409683&lptag=l121687252389&itemId=26235171898&vendorItemId=89609258566&spec=10305197
2026-06-28,쿠팡,27,쿠팡,에이수스 2026 프로아트 P16 라이젠 AI 라이젠 AI 300 시리즈 지포스 RTX 5060,ASUS,,RTX 5060,,,,,,3999100,3999100,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3291441903&ctag=3291441903&lptag=l273743687620&itemId=70287367463&vendorItemId=94668448624&spec=10305197
2026-06-28,쿠팡,28,쿠팡,LG전자 2025 그램 16 코어Ultra5,LG전자,,integrated,,,,,,1530000,1530000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5883124956&ctag=5883124956&lptag=l228306534265&itemId=46236023855&vendorItemId=91672793047&spec=10305197
2026-06-28,쿠팡,29,쿠팡,HP 2026 빅터스 15 15.6 코어i5 인텔 13세대 지포스 RTX 3050,HP,,RTX 3050,,,,,,1199000,1199000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5381200580&ctag=5381200580&lptag=l865249894247&itemId=47246458989&vendorItemId=91685641791&spec=10305197
2026-06-28,쿠팡,30,쿠팡,에이수스 2025 TUF 게이밍 A16 라이젠9 라이젠 8000 시리즈 지포스 RTX 5070,ASUS,라이젠9,RTX 5070,,,,,,2099000,2099000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7588726868&ctag=7588726868&lptag=l155120537032&itemId=53205503711&vendorItemId=92521813430&spec=10305197
2026-06-28,쿠팡,31,쿠팡,레노버 2025 V15 G5 IRL 코어i5 인텔 13세대,Lenovo,,integrated,,,,,,909000,909000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1893247080&ctag=1893247080&lptag=l933810865225&itemId=65258183039&vendorItemId=93828215044&spec=10305197
2026-06-28,쿠팡,32,쿠팡,LG전자 2025 그램 Pro 360 AI 16 WQXGA 코어Ultra5 애로우레이크,LG전자,,integrated,,,,,,2079000,2079000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5883124453&ctag=5883124453&lptag=l486322260723&itemId=46236022873&vendorItemId=91672792982&spec=10305197
2026-06-28,쿠팡,33,쿠팡,HP 2025 빅터스 15 라이젠 AI 라이젠 AI 300 시리즈 지포스 RTX 5060,HP,,RTX 5060,,,,,,1493700,1493700,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8282305859&ctag=8282305859&lptag=l211518002182&itemId=51218102810&vendorItemId=92797407106&spec=10305197
2026-06-28,쿠팡,34,쿠팡,HP 2026 오멘 15 라이젠7 라이젠 200 시리즈 지포스 RTX 5060,HP,라이젠7,RTX 5060,,,,,,1799000,1799000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3391271251&ctag=3391271251&lptag=l038216284472&itemId=73226048184&vendorItemId=94596989577&spec=10305197
2026-06-28,쿠팡,35,쿠팡,델 2025 에일리언웨어 오로라 16 코어7 인텔 14세대 지포스 RTX 5050,Dell,,RTX 5050,,,,,,3299000,3299000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9786906061&ctag=9786906061&lptag=l634663223373&itemId=66273334336&vendorItemId=93340505791&spec=10305197
2026-06-28,쿠팡,36,쿠팡,HP 2025 빅터스 16 16.1 코어i5 인텔 14세대 지포스 RTX 4060,HP,,RTX 4060,,,,,,1649000,1649000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6785715640&ctag=6785715640&lptag=l585080928132&itemId=59281008385&vendorItemId=92187575667&spec=10305197
2026-06-28,쿠팡,37,쿠팡,HP 2023 오멘 16 라이젠7 라이젠 7000 시리즈 지포스 RTX 4060,HP,라이젠7,RTX 4060,,,,,,2462400,2462400,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=4576657337&ctag=4576657337&lptag=l2895610914464&itemId=96184691544&vendorItemId=95404220000&spec=10305199
2026-06-28,쿠팡,38,쿠팡,LG전자 2025 그램 17 코어Ultra5,LG전자,,integrated,,,,,,1710000,1710000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5883124756&ctag=5883124756&lptag=l128602475236&itemId=46236021875&vendorItemId=91672793042&spec=10305197
2026-06-28,쿠팡,39,쿠팡,HP 2024 자비스 AI 노트북 15.6 코어 울트라 5-125H 인텔 14세대,HP,,integrated,,,,,,899000,899000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0887409683&ctag=0887409683&lptag=l0822783162155&itemId=26235171858&vendorItemId=89609258555&spec=10305197
2026-06-28,쿠팡,40,쿠팡,에이수스 2026 비보북 고 15 라이젠5 10 시리즈,ASUS,라이젠5,integrated,,,,,,1055000,1055000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1191316495&ctag=1191316495&lptag=l689822122069&itemId=66298192208&vendorItemId=92866428697&spec=10305197
2026-06-28,쿠팡,41,쿠팡,LG전자 2026 그램북 AI 15 코어 Ultra5,LG전자,,integrated,,,,,,1019000,1019000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=2192815373&ctag=2192815373&lptag=l137849287124&itemId=77284391184&vendorItemId=94444985720&spec=10305197
2026-06-28,쿠팡,42,쿠팡,델 13인치 노트북 XPS13 i5-7세대 8GB 256GB,Dell,I5,integrated,8GB,256GB,,13인치,,459000,459000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9500860842&ctag=9500860842&lptag=I28304279833&itemId=28304279833&vendorItemId=95257003341&spec=10305199
2026-06-28,쿠팡,43,쿠팡,MSI 2024 스워드 GF76 17.3 라이젠7 라이젠 8000 시리즈 지포스 RTX 4060,MSI,라이젠7,RTX 4060,,,,,,1598980,1598980,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1383251522&ctag=1383251522&lptag=l353247230120&itemId=35200313247&vendorItemId=90084711035&spec=10305197
2026-06-28,쿠팡,44,쿠팡,레노버 2025 아이디어패드 슬림 3 15AHP10 라이젠5 라이젠 8000 시리즈,Lenovo,라이젠5,integrated,,,,,,899000,899000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7388490864&ctag=7388490864&lptag=l511391420622&itemId=50214291631&vendorItemId=92402597630&spec=10305197
2026-06-28,쿠팡,45,쿠팡,LG전자 2025 그램 프로 AI 16 코어 Ultra5,LG전자,,integrated,,,,,,2110170,2110170,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=2494515801&ctag=2494515801&lptag=l739228981725&itemId=77283259918&vendorItemId=94341788005&spec=10305197
2026-06-28,쿠팡,46,쿠팡,레노버 2024 요가북 9i 13IMU9 코어Ultra7 인텔 14세대,Lenovo,,integrated,,,,,,2599000,2599000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9579598968&ctag=9579598968&lptag=l259197180562&itemId=18299605157&vendorItemId=89028561695&spec=10305197
2026-06-28,쿠팡,47,쿠팡,에이서 2025 프레데터 헬리오스 네오 16S AI 코어Ultra9 지포스 RTX 5060,Acer,,RTX 5060,,,,,,2779000,2779000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9482034568&ctag=9482034568&lptag=l999224007658&itemId=60250749998&vendorItemId=92986675922&spec=10305197
2026-06-28,쿠팡,48,쿠팡,레노버 2025 아이디어패드 슬림 3 14AHP10 라이젠5 라이젠 8000 시리즈,Lenovo,라이젠5,integrated,,,,,,649000,649000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6980280899&ctag=6980280899&lptag=l502202148350&itemId=54250328100&vendorItemId=92047113242&spec=10305197
2026-06-28,쿠팡,49,쿠팡,삼성전자 갤럭시북5 프로 NT960XHZ-A51A 인텔 울트라5 16인치 고해상도 AI 노트북 사무용 대학생 터치스크린 노트북 그레이 울트라 5 512GB 16GB WIN,삼성전자,,integrated,512GB,,Windows,16인치,,2099000,2099000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7802337788&ctag=7802337788&lptag=I21123068574&itemId=21123068574&vendorItemId=84908159467&spec=10305199
2026-06-28,쿠팡,50,쿠팡,에이수스 2025 ROG 스트릭스 G16 코어Ultra9 지포스 RTX 5080,ASUS,,RTX 5080,,,,,,4299000,4299000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7188213529&ctag=7188213529&lptag=l029752335339&itemId=53253739390&vendorItemId=92328320231&spec=10305197
2026-06-28,쿠팡,51,쿠팡,HP 2025 빅터스 15 라이젠7 라이젠 7000 시리즈 지포스 RTX 4050,HP,라이젠7,RTX 4050,,,,,,1399000,1399000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8787817706&ctag=8787817706&lptag=l586522327496&itemId=54239685726&vendorItemId=92931316450&spec=10305197
2026-06-28,쿠팡,52,쿠팡,삼성전자 갤럭시북6 프로 NT960XJG-K51A 16인치 WIN11 인텔 울트라5 팬서레이크 터치디스플레이 햅틱터치패드 WQXGA+ AI 노트북 WIN11 Home 16GB,삼성전자,,integrated,16GB,,WIN 11 HOME,16인치,,2699000,2699000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9373657389&ctag=9373657389&lptag=I27822804648&itemId=27822804648&vendorItemId=94782496200&spec=10305199
2026-06-28,쿠팡,53,쿠팡,HP 2023 오멘 17 코어i7 인텔 12세대 지포스 RTX 3080 Ti,HP,,RTX 3080,,,,,,2327030,2327030,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=2973848693&ctag=2973848693&lptag=l204828564591&itemId=82146594850&vendorItemId=85764809347&spec=10305197
2026-06-28,쿠팡,54,쿠팡,에이수스 2025 젠북 A14 스냅드래곤 X,ASUS,스냅드래곤 X,integrated,,,,,,1497000,1497000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5980718367&ctag=5980718367&lptag=l035284769425&itemId=46238579540&vendorItemId=91874318252&spec=10305197
2026-06-28,쿠팡,55,쿠팡,HP 2026 비전 15 코어Ultra5,HP,,integrated,,,,,,1044960,1044960,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=4993088627&ctag=4993088627&lptag=l872593213657&itemId=75259381736&vendorItemId=94916651799&spec=10305197
2026-06-28,쿠팡,56,쿠팡,HP 2024 빅터스 15 라이젠5 라이젠 8000 시리즈 지포스 RTX 3050,HP,라이젠5,RTX 3050,,,,,,1299000,1299000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3882410871&ctag=3882410871&lptag=l217721644484&itemId=41241746847&vendorItemId=91133741818&spec=10305197
2026-06-28,쿠팡,57,쿠팡,HP 2025 옴니북 X 플립 14 코어Ultra5,HP,,integrated,,,,,,1591870,1591870,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7483318710&ctag=7483318710&lptag=l032772745283&itemId=58273430772&vendorItemId=92377682363&spec=10305197
2026-06-28,쿠팡,58,쿠팡,레노버 2026 씽크패드 X1 카본 Gen13 코어Ultra7 인텔 14세대,Lenovo,,integrated,,,,,,4809000,4809000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3395926811&ctag=3395926811&lptag=l707928920682&itemId=79278060982&vendorItemId=94855687907&spec=10305197
2026-06-28,쿠팡,59,쿠팡,레노버 2025 리전 5 15 코어i7 인텔 14세대 지포스 RTX 5060,Lenovo,,RTX 5060,,,,,,2249000,2249000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9782928860&ctag=9782928860&lptag=l624938502236&itemId=66253942380&vendorItemId=93341297548&spec=10305197
2026-06-28,쿠팡,60,쿠팡,HP 2026 노트북 15 인텔 N100,HP,N100,integrated,,,,,,439000,439000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8275181790&ctag=8275181790&lptag=l1591121032278&itemId=19221531870&vendorItemId=88254604343&spec=10305197
2026-06-28,쿠팡,61,쿠팡,LG전자 2026 그램 15 코어 Ultra5,LG전자,,integrated,,,,,,1410000,1410000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3198147819&ctag=3198147819&lptag=l966244237965&itemId=73296645946&vendorItemId=94341787943&spec=10305197
2026-06-28,쿠팡,62,쿠팡,HP 2025 오멘 16 라이젠 AI 라이젠 AI 300 시리즈 지포스 RTX 5060,HP,,RTX 5060,,,,,,2294000,2294000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1091389407&ctag=1091389407&lptag=l711910225316&itemId=51217390611&vendorItemId=92707939317&spec=10305197
2026-06-28,쿠팡,63,쿠팡,LG전자 2026 그램 14 코어 Ultra5,LG전자,,integrated,,,,,,1399000,1399000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0985379163&ctag=0985379163&lptag=l837278937252&itemId=77283257938&vendorItemId=94341787951&spec=10305197
2026-06-28,쿠팡,64,쿠팡,LG전자 2026 그램 15 코어 Ultra5,LG전자,,integrated,,,,,,1439000,1439000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3198147819&ctag=3198147819&lptag=l299156321172&itemId=79265921131&vendorItemId=94341787944&spec=10305197
2026-06-28,쿠팡,65,쿠팡,레노버 2025 아이디어패드 슬림 5 14AKP10 라이젠 AI 300 시리즈,Lenovo,,integrated,,,,,,1799000,1799000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6080606770&ctag=6080606770&lptag=l325555278165&itemId=53251576558&vendorItemId=92136547720&spec=10305197
2026-06-28,쿠팡,66,쿠팡,LG전자 2025 그램 Pro AI 16 WQXGA 코어Ultra5 애로우레이크,LG전자,,integrated,,,,,,2199000,2199000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5883124853&ctag=5883124853&lptag=l682203638432&itemId=46236023883&vendorItemId=91910675959&spec=10305199
2026-06-28,쿠팡,67,쿠팡,LG전자 2026 그램 14 코어 Ultra5,LG전자,,integrated,,,,,,1340000,1340000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0985379163&ctag=0985379163&lptag=l877835229672&itemId=77283257968&vendorItemId=94341787950&spec=10305197
2026-06-28,쿠팡,68,쿠팡,레노버 2025 아이디어패드 슬림 3 15AHP10 라이젠5 라이젠 8000 시리즈,Lenovo,라이젠5,integrated,,,,,,689000,689000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6587430590&ctag=6587430590&lptag=l242690675120&itemId=59200626471&vendorItemId=92095761404&spec=10305197
2026-06-28,쿠팡,69,쿠팡,에이수스 2025 TUF 게이밍 A16 라이젠7 지포스 RTX 5050,ASUS,라이젠7,RTX 5050,,,,,,1624000,1624000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8384574873&ctag=8384574873&lptag=l758170871122&itemId=51288717710&vendorItemId=92799026566&spec=10305197
2026-06-28,쿠팡,70,쿠팡,에이수스 2025 비보북 S 16 코어Ultra5 인텔 14세대,ASUS,,integrated,,,,,,1199000,1199000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9288584239&ctag=9288584239&lptag=l821926131387&itemId=68281173913&vendorItemId=93167335508&spec=10305197
2026-06-28,쿠팡,71,쿠팡,neobook 2024 14 인텔 셀러론 N4020,,N4020,integrated,,,,,,319000,319000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0286889303&ctag=0286889303&lptag=l542399682722&itemId=29247698325&vendorItemId=89834367335&spec=10305197
2026-06-28,쿠팡,72,쿠팡,삼성전자 2022 갤럭시북 2 15.6 코어i7 인텔 12세대 실버 500GB 16GB WIN11 Home NT550XED-K78AS,삼성전자,,integrated,500GB,,WIN 11 HOME,,,1809000,1809000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6629543858&ctag=6629543858&lptag=I15116215479&itemId=15116215479&vendorItemId=86351948904&spec=10305199
2026-06-28,쿠팡,73,쿠팡,LG전자 2026 그램 17 코어 Ultra5,LG전자,,integrated,,,,,,1540000,1540000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=4390203127&ctag=4390203127&lptag=l323189090202&itemId=80230991203&vendorItemId=94341787821&spec=10305197
2026-06-28,쿠팡,74,쿠팡,HP 2023 프로북 455 G10 15.6 라이젠5 라이젠 7000 시리즈,HP,라이젠5,integrated,,,,,,799000,799000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6885775852&ctag=6885775852&lptag=l954227792171&itemId=59271927741&vendorItemId=92189491957&spec=10305197
